id,unit,view,evidence,between_subject_spread,spread_known,measured_pipeline_noise,measured_within_person_rsd,apriori_yaw,apriori_pitch,apriori_roll,measured_yaw_ortho,measured_pitch_ortho,measured_roll_ortho,measured_yaw_persp1m,measured_pitch_persp1m,measured_roll_persp1m,disc_measured_ortho_0.5,pose_err_measured_ortho_0.5,disc_measured_ortho_3.0,pose_err_measured_ortho_3.0,disc_measured_ortho_8.0,pose_err_measured_ortho_8.0,disc_measured_persp1m_0.5,pose_err_measured_persp1m_0.5,disc_measured_persp1m_3.0,pose_err_measured_persp1m_3.0,disc_measured_persp1m_8.0,pose_err_measured_persp1m_8.0,disc_as_shipped_0.5,verdict_as_shipped_0.5,informative_as_shipped_0.5,informative_measured_0.5,disc_as_shipped_3.0,verdict_as_shipped_3.0,informative_as_shipped_3.0,informative_measured_3.0,disc_as_shipped_8.0,verdict_as_shipped_8.0,informative_as_shipped_8.0,informative_measured_8.0
philtrum_length,mm,frontal,conventional,0.06,True,0.0006027758620112524,,0.0,0.001519224698779198,0.0,0.00024093925822559945,0.006945927106677227,2.3684757858670005e-17,0.000166033018056688,0.005441066401535567,2.101717445873902e-05,1.5764100280112485,0.038056390225107074,1.0823500791655747,0.0554316519313066,0.6653050843867181,0.09018217534370565,2.012504483227272,0.02980750405093461,1.3818266282732037,0.04341660309133458,0.8494087107926368,0.07063480117213451,7.193758560991396,separates individuals well,True,True,4.945680278596898,separates individuals well,True,True,3.042264295169649,separates individuals well,True,False
upper_face_height,mm,frontal,conventional,0.06,True,0.00010048552319646312,,0.0,0.001519224698779198,0.0,1.3045634554999405e-05,0.001615331885273768,0.0,2.545770307483126e-05,0.001615194280256754,5.045546698114916e-06,6.782831893759212,0.008845291995260405,4.6568863345053995,0.012883753404141149,2.8624701752484727,0.02096067622190264,6.78275544991772,0.008845391697419533,4.6568338469054495,0.01288389862693682,2.86243791122808,0.020960912485971393,7.212092868060112,separates individuals well,True,True,4.951625935182596,separates individuals well,True,True,3.043646670108649,separates individuals well,True,True
middle_third_height,mm,frontal,conventional,0.08019216555801922,True,0.00011865433477953929,,0.0,0.001519224698779198,0.0,1.1963304597978889e-06,0.0015192246987791932,2.001528833127043e-17,3.0089209796088846e-05,0.001604711248025515,1.529591597490249e-06,9.63894219022167,0.008318756125771548,6.6179349993450165,0.012116819050299078,4.067921527689183,0.01971294489935414,9.123945686320903,0.00878839708727242,6.264312060830651,0.012800882203861805,3.850544138538475,0.02082585243704058,9.63894517814368,separates individuals well,True,True,6.6179370510224516,separates individuals well,True,True,4.067922788892375,separates individuals well,True,True
lower_third_height,mm,frontal,conventional,0.07665505226480836,True,0.0008187674488697881,,0.0,0.001519224698779198,0.0,4.835243700150291e-05,0.003110116614930096,0.0,5.31565929791951e-05,0.0056086299620386375,9.908708575239798e-06,4.49546011556159,0.017031990177457955,3.08822373366204,0.024808221316571965,1.8988599122668874,0.040360683594799995,2.4950157632312644,0.030712361824012255,1.713265258855465,0.04473458834500391,1.0531905944158804,0.07277904138698725,9.17041670038422,separates individuals well,True,True,6.311942589901832,separates individuals well,True,True,3.8852156481570064,separates individuals well,True,True
palpebral_fissure_width_l,mm,frontal,conventional,0.06427779830070188,True,0.00028365852625639073,,0.001519224698779198,0.0,0.0,0.005941596381067294,0.0005111494064428098,6.1020595356191035e-18,0.0070231622004314626,0.0011595216237002873,0.00021021258819734078,1.968357730348145,0.03265431495537335,1.3513954811992301,0.04756317165014098,0.830662073713038,0.07738088503967623,1.6483579221569362,0.038994017505606444,1.1316897032821638,0.05679736814207978,0.6956132543810725,0.09240406941502644,7.72236633209868,separates individuals well,True,True,5.303389585365475,separates individuals well,True,True,3.2603532866421188,separates individuals well,True,False
palpebral_fissure_height_l,mm,frontal,conventional,0.14690721649484534,True,0.0008493381839646263,,0.0,0.001519224698779198,0.0,0.0,0.0015192246987792125,1.6758083390568403e-17,0.0005501218172786211,0.0015188773183162179,1.6758083390568403e-17,17.568431593359232,0.008318753546562916,12.094566823699699,0.012116815293510948,7.44541706500235,0.01971293878740701,16.531993324388427,0.008845554749784526,11.377483983872777,0.012884136123501509,7.002751511972428,0.02096129887093547,17.568431593359396,separates individuals well,True,True,12.094566823699815,separates individuals well,True,True,7.445417065002422,separates individuals well,True,True
canthal_tilt_l,deg,frontal,pose_critical,2.1,True,0.019079286437221368,,0.05,0.27,0.01,0.030818307555007297,0.3401601867041898,3.9968028886505636e-16,0.030899470378953353,0.3425658204274242,0.0010657558912575472,1.1227985587579046,1.8702292734388235,0.770874292719589,2.724112757510217,0.4738351829244682,4.431879725653005,1.1149491949354609,1.8833972568008854,0.7654849001641575,2.743292797079012,0.4705223718018598,4.463083877635266,1.3956440142815276,marginal: measurement error approaches between-person spread,True,True,0.9582148242520695,uninformative: this photograph contributes more variance than this person does,False,False,0.5889931441803824,uninformative: this photograph contributes more variance than this person does,False,False
eye_aspect_ratio_l,ratio,frontal,pose_invariant_ratio,,False,0.0008906556640249904,,0.0001519224698779198,0.0,0.0,0.0061470742063298835,0.0016789055683947359,2.2867537493113548e-17,0.0067058396666372574,0.0017029092975320646,0.00021022035892216432,,,,,,,,,,,,,,spread between people unknown,,,,spread between people unknown,,,,spread between people unknown,,
palpebral_fissure_width_r,mm,frontal,conventional,0.06041968162083936,True,0.00028927625841906917,,0.001519224698779198,0.0,0.0,0.0059213155355293924,0.0006120449409477625,6.0918130026576986e-18,0.007000830751667193,0.0012751774060579303,0.00020949508256553904,1.8535282296620448,0.032595836141812454,1.2725592610016963,0.047477993386530346,0.7822042036517939,0.07724230787596614,1.5499050178781753,0.03898175525835993,1.0640968952152237,0.05677950736712861,0.6540663360361847,0.09237501158466599,7.2586816908608425,separates individuals well,True,True,4.98501206349253,separates individuals well,True,True,3.064645914226323,separates individuals well,True,False
palpebral_fissure_height_r,mm,frontal,conventional,0.09090909090909091,True,0.0008049260721948077,,0.0,0.001519224698779198,0.0,0.0,0.001519224698779195,0.0,0.0005501218172786098,0.0015188709033021185,0.0,10.877408960581787,0.008318753546562823,7.486221319520298,0.012116815293510809,4.6078061189707205,0.019712938787406785,10.235124798064183,0.008845521722898915,7.04219009255621,0.01288408801765603,4.333819039683472,0.020961220607170258,10.877408960581771,separates individuals well,True,True,7.4862213195202845,separates individuals well,True,True,4.607806118970712,separates individuals well,True,True
canthal_tilt_r,deg,frontal,pose_critical,2.1,True,0.020396985780084604,,0.05,0.27,0.01,0.036894338277963755,0.33905923373256314,1.3322676295501878e-16,0.03732993703286316,0.3413418711981969,0.0012747450171801677,1.1244122084068473,1.8675310915651913,0.7719852725874002,2.7201826769749413,0.47451913026646636,4.425485847794443,1.116820148960068,1.8802279368724388,0.7667724832864784,2.7386764727746455,0.4713148542395297,4.45557354457906,1.395627981814047,marginal: measurement error approaches between-person spread,True,True,0.9582096354272592,uninformative: this photograph contributes more variance than this person does,False,False,0.5889919391076338,uninformative: this photograph contributes more variance than this person does,False,False
eye_aspect_ratio_r,ratio,frontal,pose_invariant_ratio,,False,0.0008791818275501092,,0.0001519224698779198,0.0,0.0,0.006125226397342898,0.0016717334111258455,7.357685195285611e-18,0.006681703847000994,0.0016954534515122462,0.0002095041543956724,,,,,,,,,,,,,,spread between people unknown,,,,spread between people unknown,,,,spread between people unknown,,
intercanthal_biocular_ratio,ratio,frontal,pose_invariant_ratio,0.054285054285054285,True,0.0002803959000342909,,0.0001519224698779198,0.0,0.0,5.0083848349861736e-08,4.857370742898758e-08,1.5612762787118765e-17,5.083974670871989e-05,4.2478649900472037e-05,1.5457874267405286e-17,193.60127552596506,3.8203440087450907e-07,193.6010739816303,5.564583979142089e-07,193.60044614832253,9.053063919936084e-07,118.39771934514891,0.0003627644765645727,90.75048770006902,0.0005283904773685993,60.03547650623939,0.0008596424789766526,61.83792880674657,separates individuals well,True,True,43.647968836636124,separates individuals well,True,True,27.26336231241947,separates individuals well,True,True
nose_mouth_width_ratio,ratio,frontal,pose_invariant_ratio,0.11068597977589506,True,0.0002985877634654182,,0.0001519224698779198,0.0,0.0,3.678541477923352e-07,3.567658657467463e-07,8.49094544382018e-18,2.0277452861334132e-05,0.0004141386473598594,8.525461482209696e-18,370.6819440709078,2.805966057727451e-06,370.6635890925159,4.087075335389905e-06,370.60642837149726,6.649293890714814e-06,48.335590324518975,0.002270397844822886,33.33476115476743,0.0033069847753658503,20.541385925091095,0.00538015863645178,125.2332022680413,separates individuals well,True,True,88.69573514154341,separates individuals well,True,True,55.51567481926507,separates individuals well,True,True
eye_spacing_ratio,ratio,frontal,pose_invariant_ratio,,False,0.0003283466584772633,,0.0001519224698779198,0.0,0.0,0.0,0.0,1.1796119636642288e-17,4.256552001272378e-05,0.0008203090659269335,2.3831027120180176e-17,,,,,,,,,,,,,,spread between people unknown,,,,spread between people unknown,,,,spread between people unknown,,
facial_thirds_ratio,ratio,frontal,conventional,,False,0.0008323566632217612,,0.0001519224698779198,0.0,0.0,4.7133316434563364e-05,0.0036584396658075778,2.0953504971798732e-17,8.320157565237892e-05,0.006205931200119087,1.1437166897196132e-05,,,,,,,,,,,,,,spread between people unknown,,,,spread between people unknown,,,,spread between people unknown,,
lip_vermilion_ratio,ratio,frontal,conventional,,False,0.0033564669670119924,,0.0001519224698779198,0.0,0.0,0.0,8.881784197001253e-17,1.7763568394002506e-16,4.791009782717019e-06,0.00021143030573826047,1.7709023148166258e-16,,,,,,,,,,,,,,spread between people unknown,,,,spread between people unknown,,,,spread between people unknown,,
facial_width_height_ratio,ratio,frontal,requires_3d,0.07960199004975126,True,0.00012052098363607884,0.12,0.001519224698779198,0.001519224698779198,0.0,0.0015320704650201964,0.001666002723902347,0.0,0.0013855602671355555,0.0016904049956082648,5.045801286356015e-06,0.6633495825203496,0.12,0.6633495825203496,0.12,0.6633495825203496,0.12,0.6633495825203496,0.12,0.6633495825203496,0.12,0.6633495825203496,0.12,0.6633495825203496,uninformative: this photograph contributes more variance than this person does,False,False,0.6633495825203496,uninformative: this photograph contributes more variance than this person does,False,False,0.6633495825203496,uninformative: this photograph contributes more variance than this person does,False,False
jaw_cheekbone_ratio,ratio,frontal,requires_3d,0.06675487130141929,True,0.00010181789786015625,0.08,0.0001519224698779198,0.0,0.0,0.0,0.0,1.3379610809585219e-17,3.438631818195911e-05,0.001303115879301595,0.0,0.8344352154482213,0.08,0.8344352154482213,0.08,0.8344352154482213,0.08,0.8344352154482213,0.08,0.8344352154482213,0.08,0.8344352154482213,0.08,0.8344352154482213,uninformative: this photograph contributes more variance than this person does,False,False,0.8344352154482213,uninformative: this photograph contributes more variance than this person does,False,False,0.8344352154482213,uninformative: this photograph contributes more variance than this person does,False,False
ocular_height_asymmetry,deg,frontal,pose_invariant_ratio,,False,0.009074902904409153,,0.01,0.01,0.01,0.0005016851068294248,0.0004940638701884992,2.1649348980190552e-16,0.00483543622405872,0.00048698495998575065,2.0539125955565397e-16,,,,,,,,,,,,,,spread between people unknown,,,,spread between people unknown,,,,spread between people unknown,,
mouth_corner_asymmetry,deg,frontal,pose_invariant_ratio,,False,0.011987792219732873,,0.01,0.01,0.01,0.0013594882432422129,0.0013388442631937169,1.021405182655144e-15,0.07028956597249877,0.0013766804090676542,1.404432126150823e-15,,,,,,,,,,,,,,spread between people unknown,,,,spread between people unknown,,,,spread between people unknown,,
canthal_tilt_asymmetry,deg,frontal,pose_invariant_ratio,,False,0.029138805579833654,,0.01,0.01,0.01,0.06771264583297106,0.0018282845158945405,3.552713678800501e-16,0.06822940741181652,0.0018772919325042215,0.002340500908437715,,,,,,,,,,,,,,spread between people unknown,,,,spread between people unknown,,,,spread between people unknown,,
nasofrontal_angle,deg,profile,conventional,9.19,True,0.03730128040315548,,0.15,0.15,0.05,0.07357055090356682,0.0,0.07414035084257904,0.07354452833751565,0.0,0.0740778199032178,16.034548985230536,0.5719222972506756,11.02080480132486,0.8330426907394242,6.77830238345944,1.3552834777169216,16.044141393383782,0.5715789036336527,11.027412628388957,0.8325425152014488,6.782371572001393,1.3544697383370412,7.6969810632633715,separates individuals well,True,True,5.285696953639242,separates individuals well,True,True,3.249387982361851,separates individuals well,True,True
nasolabial_angle,deg,profile,conventional,12.05,True,0.16149520130420678,,0.15,0.15,0.05,0.06993501170092883,2.1316282072803005e-15,0.07001272473205375,0.06972149558533332,2.1316282072803005e-15,0.069869579816082,21.311814062921528,0.5418601254321143,14.95764530805117,0.7892551471839598,9.311051555323838,1.284045190687651,21.361800718480218,0.5404793993363713,14.994315391978517,0.7872440282129021,9.334466070483911,1.2807732859659635,10.006067067974111,separates individuals well,True,True,6.902516854092825,separates individuals well,True,True,4.254062731391931,separates individuals well,True,True
facial_convexity_angle,deg,profile,conventional,,False,0.014457651501211985,,0.15,0.15,0.05,0.010299368651351415,0.0,0.010456192350039828,0.010283173146294188,0.0,0.010470589154303411,,,,,,,,,,,,,,spread between people unknown,,,,spread between people unknown,,,,spread between people unknown,,
mentolabial_angle,deg,profile,conventional,,False,0.06573016225517636,,0.15,0.15,0.05,0.0559284119999063,4.973799150320701e-15,0.055911273070560694,0.07219921788029851,4.973799150320701e-15,0.05556659905984489,,,,,,,,,,,,,,spread between people unknown,,,,spread between people unknown,,,,spread between people unknown,,
mentocervical_angle,deg,profile,conventional,,False,0.008081907975690035,,0.15,0.15,0.05,0.0010099008501995854,2.1316282072803005e-15,0.0009482965704378898,0.12116255654479602,2.1316282072803005e-15,0.024586178895479805,,,,,,,,,,,,,,spread between people unknown,,,,spread between people unknown,,,,spread between people unknown,,
submental_cervical_angle,deg,profile,conventional,,False,0.023458634269170175,,0.15,0.15,0.05,0.0245298321320206,2.1316282072803005e-15,0.02489481025127276,0.10337062406748956,2.1316282072803005e-15,0.05044059263544511,,,,,,,,,,,,,,spread between people unknown,,,,spread between people unknown,,,,spread between people unknown,,
gonial_angle_l,deg,profile,pose_critical,6.05,True,0.010938124015194221,,0.15,0.1,1.15,0.4472000192136548,0.0,1.146603724002815,0.5760292293732121,0.026455750674850266,1.0004132387711877,0.8977532183729026,6.73903686111917,0.6163494935663698,9.815853354145908,0.3788474126195422,15.969486340199387,0.9568605274641726,6.322751094060552,0.6569294827406829,9.209505573732233,0.40379046382610434,14.983014533075599,0.9491805752771189,uninformative: this photograph contributes more variance than this person does,False,False,0.6516568283054228,uninformative: this photograph contributes more variance than this person does,False,False,0.4005495536795413,uninformative: this photograph contributes more variance than this person does,False,False
gonial_angle_r,deg,profile,pose_critical,,False,0.010938124015194221,,0.15,0.1,1.15,0.4472000192136548,0.0,1.146603724002815,0.22208597399945945,0.021448505403456865,1.2748843800677725,,,,,,,,,,,,,,spread between people unknown,,,,spread between people unknown,,,,spread between people unknown,,
e_line_upper_lip,mm,profile,conventional,0.06,True,0.025729476239176888,,0.019,0.01,0.005,0.0010051097006478838,0.00792079406901799,0.0005326294971783941,0.0012632269638001806,0.00792079406901799,0.001510906193645347,1.180815622816516,0.04381652116144491,0.8719299474256071,0.06382166399638106,0.560892701186479,0.10383194966625336,1.1634838926729312,0.04469208353755365,0.8571758707866335,0.0650969785648287,0.5505224413666009,0.10590676861937881,0.48612635307746094,uninformative: this photograph contributes more variance than this person does,False,True,0.3376492513166556,uninformative: this photograph contributes more variance than this person does,False,False,0.2089074979619632,uninformative: this photograph contributes more variance than this person does,False,False
e_line_lower_lip,mm,profile,conventional,0.06,True,0.011411745651096433,,0.019,0.01,0.005,0.0010051097006470134,0.007920794069017894,0.0005326294971779281,0.001211648053207682,0.007920794069017894,0.0017182093335188324,1.325140994383902,0.04381652116144362,0.9254419869877107,0.06382166399637919,0.5743980647718975,0.10383194966625033,1.2958468829226868,0.044873440441081554,0.9042970818174532,0.06536113690176594,0.5610249488249504,0.1063365298231347,0.4948400356355834,uninformative: this photograph contributes more variance than this person does,False,True,0.3405287932533062,uninformative: this photograph contributes more variance than this person does,False,False,0.20958415095507227,uninformative: this photograph contributes more variance than this person does,False,False
nasal_tip_projection_ratio,ratio,profile,conventional,,False,0.00025216937250951987,,0.019,0.01,0.005,0.00988603186431523,0.005209445330007914,0.0010604133498203073,0.009307739329568288,0.0050136497777949224,0.0010426021813820926,,,,,,,,,,,,,,spread between people unknown,,,,spread between people unknown,,,,spread between people unknown,,
submental_length,mm,profile,conventional,0.06,True,0.00013258303942337567,,0.019,0.01,0.005,0.0015179759767256413,0.0,1.2297665178672438e-06,0.0014869059450487861,0.0,0.0015017802688368717,7.217631768303365,0.008311918700390187,4.955570899841594,0.01210685988755127,3.0461200116326053,0.01969674226187344,5.184606511277437,0.01157196060845293,3.559595417105785,0.016855326761584594,2.187993927617559,0.027422059067847934,0.4970460286222807,uninformative: this photograph contributes more variance than this person does,False,True,0.3412451730670934,uninformative: this photograph contributes more variance than this person does,False,True,0.2097508396818126,uninformative: this photograph contributes more variance than this person does,False,True
chin_projection,mm,profile,conventional,0.06,True,0.0020657034429400305,,0.019,0.01,0.005,0.0015192246987792758,0.19101299543362335,0.0,0.001515039441410071,0.19101299543362335,0.0046565677119212445,0.057363746332851295,1.0459547505827813,0.039382902905619604,1.523502342898267,0.02420722949011494,2.4785975275292387,0.05734671939540864,1.0462653084620712,0.03937121309020431,1.5239546910103057,0.024200044180066164,2.4793334561067746,0.4969735674185256,uninformative: this photograph contributes more variance than this person does,False,False,0.3412217218450868,uninformative: this photograph contributes more variance than this person does,False,False,0.20974539333984632,uninformative: this photograph contributes more variance than this person does,False,False
brow_apex_lateral_offset_l,ratio,frontal,conventional,,False,0.00034973260384607834,,0.019,0.01,0.005,0.008102117090230744,0.00050947988412318,1.615972649513357e-17,0.008680811621352346,0.0008144497977630206,0.00029166734003594033,,,,,,,,,,,,,,spread between people unknown,,,,spread between people unknown,,,,spread between people unknown,,
margin_reflex_distance_1_l,mm,frontal,conventional,0.06,True,0.0019173127233047334,,0.0,0.001519224698779198,0.0,0.0,0.0015192246987792129,0.0015192246987792129,0.0005501215436093578,0.0015195061286267899,0.0015192246987792129,5.033680879413312,0.011764494087588565,3.4797345613569837,0.01713576452085292,2.147139260068034,0.02787830538738164,4.879841471219372,0.012145072027593158,3.371979869198054,0.017690101487083377,2.080158587261387,0.028780160406063827,7.028356407865772,separates individuals well,True,True,4.890943729820253,separates individuals well,True,True,3.029391183109724,separates individuals well,True,True
margin_reflex_distance_2_l,mm,frontal,conventional,0.06,True,0.0015848478026605063,,0.0,0.001519224698779198,0.0,0.0,0.0015192246987792118,0.0015192246987791782,0.0005501215436093743,0.0015213220227986244,0.0015192246987791782,5.054434113743875,0.011764494087588426,3.4865684143752502,0.01713576452085272,2.1487418264440055,0.02787830538738131,4.896041486891427,0.01215188604124102,3.3763179923466162,0.017700026549091342,2.0804519923976788,0.02879630756479199,7.085183201358541,separates individuals well,True,True,4.909974502273973,separates individuals well,True,True,3.0338971040496445,separates individuals well,True,True
medial_canthal_angle_l,deg,frontal,conventional,,False,0.033880134598426204,,0.15,0.15,0.05,0.07615449697986562,0.052364609698913614,3.552713678800501e-16,0.08638154817662844,0.05295725811542731,0.0026180312562033236,,,,,,,,,,,,,,spread between people unknown,,,,spread between people unknown,,,,spread between people unknown,,
brow_apex_lateral_offset_r,ratio,frontal,conventional,,False,0.00039129717555990096,,0.019,0.01,0.005,0.008122453729237648,0.0006101279822173584,8.093453714814174e-18,0.008701346274663086,0.0009096852930970307,0.00029238512725187195,,,,,,,,,,,,,,spread between people unknown,,,,spread between people unknown,,,,spread between people unknown,,
margin_reflex_distance_1_r,mm,frontal,conventional,0.06,True,0.0015543521751720788,,0.0,0.001519224698779198,0.0,0.0,0.001519224698779195,0.0015192246987791869,0.000550121543609369,0.0015194654514310538,0.0015192246987791869,5.056151875896169,0.011764494087588397,3.4871320831048735,0.017135764520852675,2.148873748304358,0.027878305387381237,4.900366831106712,0.012144919438752547,3.3787520446864927,0.017689879231334703,2.0817617243638997,0.02877979881649902,7.089917028458165,separates individuals well,True,True,4.911549103717635,separates individuals well,True,True,3.034268473639151,separates individuals well,True,True
margin_reflex_distance_2_r,mm,frontal,conventional,0.06,True,0.001537792319801258,,0.0,0.001519224698779198,0.0,0.0,0.001519224698779195,0.0015192246987792031,0.000550121543609361,0.0015213498701664107,0.0015192246987792031,5.05707139893592,0.011764494087588458,3.4874336928417122,0.017135764520852765,2.1489443211969426,0.027878305387381383,4.8983969369649225,0.01215199057010086,3.377074905224679,0.017700178802296157,2.080617939672601,0.028796555266686754,7.092452975868026,separates individuals well,True,True,4.912391955237463,separates individuals well,True,True,3.034467169351125,separates individuals well,True,True
medial_canthal_angle_r,deg,frontal,conventional,,False,0.03429680966640279,,0.15,0.15,0.05,0.07844978692997735,0.053948302501520475,7.105427357601002e-16,0.08898005175153365,0.054554986952435415,0.0026973732011907003,,,,,,,,,,,,,,spread between people unknown,,,,spread between people unknown,,,,spread between people unknown,,
