condition,id,unit,view,axis,value_at_zero,measured_secant_5deg,measured_secant_10deg,measured_secant_10deg_absolute,measured_secant_20deg,measured_secant_30deg,lsq_slope_through_origin,max_abs_deviation_30deg,apriori_sensitivity,apriori_source,measured_over_apriori,deviation_at_plus10,deviation_at_minus10,asymmetric_in_sign
3d,ocular_height_asymmetry__horizon,deg,frontal,roll,0.32521472425483294,0.9349570551490338,0.9674785275745166,0.9674785275745166,0.9837392637872581,0.9891595091915053,0.984389693235768,29.999999999999993,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",96.74785275745165,9.999999999999996,9.349570551490334,False
3d,mouth_corner_asymmetry__horizon,deg,frontal,yaw,0.8814039965821346,0.0006732571771333795,0.0013594882432422129,0.0013594882432422129,0.002827837201581618,0.004544230468958144,0.0034247919400256237,0.1363269140687443,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",0.13594882432422128,0.013594882432422128,0.013594882432422128,False
3d,mouth_corner_asymmetry__horizon,deg,frontal,pitch,0.8814039965821346,0.0006706964404811888,0.0013388442631937169,0.0013388442631937169,0.0026573761290824087,0.00393568971704639,0.0030896390513310717,0.11807069151139171,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",0.1338844263193717,-0.01338844263193717,-0.01338844263193717,False
3d,mouth_corner_asymmetry__horizon,deg,frontal,roll,0.8814039965821346,0.8237192006835713,0.9118596003417867,0.9118596003417867,0.9559298001708931,0.9706198667805951,0.9576926081640574,29.999999999999986,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",91.18596003417866,9.99999999999999,8.237192006835743,True
3d,brow_apex_lateral_offset_l__horizon,ratio,frontal,yaw,-0.6497626906954594,0.013944918839625306,0.013891854213354435,0.009026408572418232,0.01368080573302675,0.013333333333333338,0.013553173906662207,0.5339745962155613,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.7311502217554966,0.12372629514575244,-0.15411078912133624,True
3d,brow_apex_lateral_offset_l__horizon,ratio,frontal,pitch,-0.6497626906954594,1.7086592390167144e-17,8.543296195083572e-18,5.551115123125783e-18,0.0,2.847765398361191e-18,3.101873695445728e-18,1.7086592390167145e-16,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",8.543296195083571e-16,-0.0,1.7086592390167145e-16,False
3d,brow_apex_lateral_offset_l__horizon,ratio,frontal,roll,-0.6497626906954594,0.00999051354370765,0.009952496623455296,0.006466760985193787,0.009801295836606595,0.009552357298123506,0.009709856976003134,0.42054531515926663,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",1.9904993246910592,-0.11471721322234502,0.08433271924676088,True
3d,brow_apex_lateral_offset_r__horizon,ratio,frontal,yaw,-0.648786515478629,0.013944918839625314,0.013891854213354426,0.00901284768861933,0.013680805733026744,0.013333333333333334,0.013553173906662204,0.5339745962155614,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.7311502217554962,-0.15411078912133627,0.12372629514575229,True
3d,brow_apex_lateral_offset_r__horizon,ratio,frontal,pitch,-0.648786515478629,1.711230116745124e-17,8.55615058372562e-18,5.551115123125783e-18,4.27807529186281e-18,0.0,3.738379639658579e-18,1.7112301167451241e-16,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",8.556150583725621e-16,-0.0,-1.7112301167451241e-16,False
3d,brow_apex_lateral_offset_r__horizon,ratio,frontal,roll,-0.648786515478629,0.009545277054425816,0.009508954393435779,0.006169281386762399,0.009364492009695047,0.009126647647746153,0.009277128206604984,0.4077740256479462,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",1.9017908786871558,0.0798972969465657,-0.11028179092214987,True
3d,nasal_dorsal_deviation__horizon,deg,frontal,yaw,0.0,0.6242111171066383,0.6227537760088971,0.6227537760088971,0.6168412006795624,0.6066920088177774,0.6131069506702254,18.20076026453333,0.5,dorsal depth projected into apparent lateral deviation; roll cancels against the interpupillary axis,1.2455075520177943,6.227537760088978,6.227537760088964,False
3d,nasal_dorsal_deviation__horizon,deg,frontal,pitch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,dorsal depth projected into apparent lateral deviation; roll cancels against the interpupillary axis,0.0,0.0,0.0,False
3d,nasal_dorsal_deviation__horizon,deg,frontal,roll,0.0,0.7804813733391214,0.7793110860926419,0.7793110860926419,0.7745079532210312,0.7660510676343473,0.7713939506646917,22.98153202903042,0.01,dorsal depth projected into apparent lateral deviation; roll cancels against the interpupillary axis,77.93110860926419,7.793110860926419,7.793110860926419,False
3d,margin_reflex_distance_1_l__horizon,mm,frontal,yaw,5.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"cos(pitch), first order",,0.0,0.0,False
3d,margin_reflex_distance_1_l__horizon,mm,frontal,pitch,5.299999999999997,0.0007610603816508152,0.0015192246987792129,0.008051890903529823,0.0030153689607045884,0.0044658198738520526,0.00350583661406995,0.13397459621556157,0.001519224698779198,"cos(pitch), first order",1.0000000000000098,-0.015192246987792129,-0.015192246987792129,False
3d,margin_reflex_distance_1_l__horizon,mm,frontal,roll,5.299999999999997,0.0007610603816508152,0.0015192246987792129,0.008051890903529823,0.0030153689607045884,0.004465819873852041,0.00350583661406995,0.13397459621556157,0.0,"cos(pitch), first order",,-0.015192246987792129,-0.015192246987792129,False
3d,margin_reflex_distance_1_r__horizon,mm,frontal,yaw,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"cos(pitch), first order",,0.0,0.0,False
3d,margin_reflex_distance_1_r__horizon,mm,frontal,pitch,5.5,0.0007610603816507416,0.001519224698779195,0.008355735843285573,0.003015368960704605,0.004465819873852052,0.003505836614069948,0.13397459621556154,0.001519224698779198,"cos(pitch), first order",0.9999999999999981,-0.01519224698779195,-0.01519224698779195,False
3d,margin_reflex_distance_1_r__horizon,mm,frontal,roll,5.5,0.0007610603816508708,0.001519224698779195,0.008355735843285573,0.0030153689607045724,0.004465819873852052,0.0035058366140699477,0.13397459621556218,0.0,"cos(pitch), first order",,-0.01519224698779195,-0.01519224698779195,False
3d,margin_reflex_distance_2_l__horizon,mm,frontal,yaw,5.300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"cos(pitch), first order",,0.0,0.0,False
3d,margin_reflex_distance_2_l__horizon,mm,frontal,pitch,5.300000000000001,0.0007610603816509486,0.0015192246987792118,0.008051890903529823,0.0030153689607045524,0.00446581987385205,0.003505836614069956,0.1339745962155615,0.001519224698779198,"cos(pitch), first order",1.000000000000009,-0.015192246987792118,-0.015192246987792118,False
3d,margin_reflex_distance_2_l__horizon,mm,frontal,roll,5.300000000000001,0.0007610603816509486,0.0015192246987791782,0.008051890903529646,0.0030153689607046027,0.004465819873852039,0.0035058366140699455,0.1339745962155615,0.0,"cos(pitch), first order",,-0.015192246987792118,-0.015192246987791447,False
3d,margin_reflex_distance_2_r__horizon,mm,frontal,yaw,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"cos(pitch), first order",,0.0,0.0,False
3d,margin_reflex_distance_2_r__horizon,mm,frontal,pitch,5.5,0.000761060381651,0.001519224698779195,0.008355735843285573,0.003015368960704573,0.004465819873852052,0.003505836614069958,0.13397459621556154,0.001519224698779198,"cos(pitch), first order",0.9999999999999981,-0.01519224698779195,-0.01519224698779195,False
3d,margin_reflex_distance_2_r__horizon,mm,frontal,roll,5.5,0.0007610603816509354,0.001519224698779195,0.008355735843285573,0.003015368960704589,0.004465819873852041,0.0035058366140699525,0.13397459621556154,0.0,"cos(pitch), first order",,-0.01519224698779195,-0.01519224698779195,False
3d,cupids_bow_peak_height_l__horizon,mm,frontal,yaw,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"cos(pitch), first order",,0.0,0.0,False
3d,cupids_bow_peak_height_l__horizon,mm,frontal,pitch,1.5,0.023241531399375504,0.023153090355590676,0.03472963553338602,0.022801342888377957,0.022222222222222223,0.022588623177770325,0.800641262882228,0.001519224698779198,"cos(pitch), first order",15.24006973701506,0.216338656568117,-0.24672315054369656,True
3d,cupids_bow_peak_height_l__horizon,mm,frontal,roll,1.5,0.06391421134828287,0.06367099847787425,0.09550649771681137,0.06270369294303937,0.061111111111111116,0.06211871373886846,1.9673079295488947,0.0,"cos(pitch), first order",,-0.6519022317665323,0.6215177377909527,False
3d,cupids_bow_peak_height_r__horizon,mm,frontal,yaw,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"cos(pitch), first order",,0.0,0.0,False
3d,cupids_bow_peak_height_r__horizon,mm,frontal,pitch,1.5,0.023241531399375504,0.023153090355590676,0.03472963553338602,0.022801342888377957,0.022222222222222223,0.022588623177770325,0.800641262882228,0.001519224698779198,"cos(pitch), first order",15.24006973701506,0.216338656568117,-0.24672315054369656,True
3d,cupids_bow_peak_height_r__horizon,mm,frontal,roll,1.5,0.06391421134828287,0.06367099847787425,0.09550649771681137,0.06270369294303937,0.061111111111111116,0.06211871373886846,1.9673079295488947,0.0,"cos(pitch), first order",,0.6215177377909527,-0.6519022317665323,False
3d,commissure_height_l__horizon,ratio,frontal,yaw,-0.015382795043203928,0.0,0.0,0.0,5.63851845878686e-18,0.0,2.0819145078597636e-18,1.127703691757372e-16,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0,-0.0,-0.0,False
3d,commissure_height_l__horizon,ratio,frontal,pitch,-0.015382795043203928,0.19610042118223417,0.1953541998752975,0.0030050936175107954,0.19238633062068927,0.18750000000000064,0.19059150806243794,5.758974596215583,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",19.53541998752975,-1.9687342457407624,1.9383497517651875,False
3d,commissure_height_l__horizon,ratio,frontal,roll,-0.015382795043203928,0.5665123278597781,0.5643565774175257,0.008681381561697848,0.5557827329042132,0.5416666666666683,0.5505976899581541,16.3839745962156,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",112.87131548350513,5.628373527187452,-5.658758021163061,False
3d,commissure_height_r__horizon,ratio,frontal,yaw,0.0,nan,nan,0.0,nan,nan,nan,nan,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",,nan,nan,False
3d,commissure_height_r__horizon,ratio,frontal,pitch,0.0,nan,nan,0.0030050936175107954,nan,nan,nan,nan,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",,nan,nan,False
3d,commissure_height_r__horizon,ratio,frontal,roll,0.0,nan,nan,0.008681381561697848,nan,nan,nan,nan,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",,nan,nan,False
ortho,canthal_tilt_l__horizon,deg,frontal,yaw,4.9999999999999964,0.03015543381079846,0.030818307555007297,0.030818307555007297,0.03370805327292785,0.03955381902766949,0.035864589913559036,2.189034608776601,0.05,Vaca et al. 2022 pitch sweep; roll cancels against the interpupillary axis,0.6163661511001459,-0.21285887247668445,0.4035072786234615,True
ortho,canthal_tilt_l__horizon,deg,frontal,pitch,4.9999999999999964,0.34169477634922757,0.3401601867041898,0.3401601867041898,0.3341067926080237,0.3243067862182211,0.33050999829674105,10.520285284008388,0.27,Vaca et al. 2022 pitch sweep; roll cancels against the interpupillary axis,1.259852543348851,3.3086379721166264,-3.4945657619671704,False
ortho,canthal_tilt_l__horizon,deg,frontal,roll,4.9999999999999964,0.9999999999999997,1.0000000000000004,1.0000000000000004,0.9999999999999997,0.9999999999999999,1.0,29.999999999999996,0.01,Vaca et al. 2022 pitch sweep; roll cancels against the interpupillary axis,100.00000000000004,-10.0,10.000000000000005,False
ortho,canthal_tilt_r__horizon,deg,frontal,yaw,5.999999999999999,0.03610439950343265,0.036894338277963755,0.036894338277963755,0.04033575762012653,0.04728580172463695,0.04289969814920328,2.6165822293884817,0.05,Vaca et al. 2022 pitch sweep; roll cancels against the interpupillary axis,0.737886765559275,0.48299168269715853,-0.2548950828621166,True
ortho,canthal_tilt_r__horizon,deg,frontal,pitch,5.999999999999999,0.34055847989786736,0.33905923373256314,0.33905923373256314,0.3331376139388483,0.32352665072943537,0.3296097299301042,10.653095821987918,0.27,Vaca et al. 2022 pitch sweep; roll cancels against the interpupillary axis,1.2557749397502338,3.279345597241414,-3.5018390774098487,False
ortho,canthal_tilt_r__horizon,deg,frontal,roll,5.999999999999999,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0,0.9999999999999998,1.0,30.0,0.01,Vaca et al. 2022 pitch sweep; roll cancels against the interpupillary axis,100.00000000000004,10.000000000000004,-10.000000000000004,False
ortho,canthal_tilt_asymmetry__horizon,deg,frontal,yaw,1.0000000000000027,0.0662598333142311,0.06771264583297106,0.06771264583297106,0.05394940009236859,0.053506287418973016,0.05302861028854587,2.80077676227205,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",6.771264583297105,0.695850555173843,-0.6584023614855781,False
ortho,canthal_tilt_asymmetry__horizon,deg,frontal,pitch,1.0000000000000027,0.001136296451360197,0.0018282845158945405,0.0018282845158945405,0.0035844689430939826,0.0052071534214367015,0.004130435563346388,0.17961866730667264,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",0.18282845158945404,-0.029292374875212523,-0.007273315442678285,True
ortho,canthal_tilt_asymmetry__horizon,deg,frontal,roll,1.0000000000000027,1.7999999999999996,1.9000000000000004,1.9000000000000004,1.95,1.9666666666666661,1.952,59.999999999999986,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",190.00000000000003,20.000000000000004,18.000000000000004,False
ortho,ocular_height_asymmetry__horizon,deg,frontal,yaw,0.32521472425483294,0.0002484481156844742,0.0005016851068294248,0.0005016851068294248,0.001043553210763526,0.001676984955359978,0.0012638593311240921,0.05030954866079934,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",0.05016851068294248,0.005016851068294248,0.005016851068294248,False
ortho,ocular_height_asymmetry__horizon,deg,frontal,pitch,0.32521472425483294,0.00024750275639797705,0.0004940638701884992,0.0004940638701884992,0.0009806231894925327,0.001452325173494573,0.001140128622209823,0.0435697552048383,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",0.04940638701884992,-0.004940638701884992,-0.004940638701884992,False
ortho,ocular_height_asymmetry__horizon,deg,frontal,roll,0.32521472425483294,0.9349570551490338,0.9674785275745166,0.9674785275745166,0.9837392637872581,0.9891595091915053,0.984389693235768,29.999999999999993,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",96.74785275745165,9.999999999999996,9.349570551490334,False
ortho,mouth_corner_asymmetry__horizon,deg,frontal,yaw,0.8814039965821346,0.0006732571771333795,0.0013594882432422129,0.0013594882432422129,0.002827837201581618,0.004544230468958144,0.0034247919400256237,0.1363269140687443,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",0.13594882432422128,0.013594882432422128,0.013594882432422128,False
ortho,mouth_corner_asymmetry__horizon,deg,frontal,pitch,0.8814039965821346,0.0006706964404811888,0.0013388442631937169,0.0013388442631937169,0.0026573761290824087,0.00393568971704639,0.0030896390513310717,0.11807069151139171,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",0.1338844263193717,-0.01338844263193717,-0.01338844263193717,False
ortho,mouth_corner_asymmetry__horizon,deg,frontal,roll,0.8814039965821346,0.8237192006835713,0.9118596003417867,0.9118596003417867,0.9559298001708931,0.9706198667805951,0.9576926081640574,29.999999999999986,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",91.18596003417866,9.99999999999999,8.237192006835743,True
ortho,brow_apex_lateral_offset_l__horizon,ratio,frontal,yaw,-0.6870308262701693,0.008017632725987031,0.008102117090230744,0.005566404199038888,0.008464492355762918,0.009172527152116193,0.008725577252741347,0.33085322670343886,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.4264272152753023,0.07600112774892183,-0.08604121405569305,True
ortho,brow_apex_lateral_offset_l__horizon,ratio,frontal,pitch,-0.6870308262701693,0.0005192466217136076,0.00050947988412318,0.00035002838575717843,0.00047205016071659477,0.0004428646254274924,0.000457352746959849,0.025736201708586037,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.050947988412318,-0.00671624088539839,0.003473356797065209,True
ortho,brow_apex_lateral_offset_l__horizon,ratio,frontal,roll,-0.6870308262701693,0.009990513543707636,0.00995249662345528,0.006837671978663551,0.009801295836606596,0.009552357298123508,0.009709856976003134,0.42054531515926674,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",1.990499324691056,-0.11471721322234488,0.08433271924676072,True
ortho,brow_apex_lateral_offset_r__horizon,ratio,frontal,yaw,-0.6858771692194989,0.008037748404940794,0.008122453729237648,0.00557100557092588,0.008485678865746233,0.009194800772639214,0.00874716783244992,0.3320419937588491,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.4274975646967183,-0.08629782821586648,0.07615124636888647,True
ortho,brow_apex_lateral_offset_r__horizon,ratio,frontal,pitch,-0.6858771692194989,0.000621733056944465,0.0006101279822173584,0.0004184728533048465,0.0005656135820779193,0.0004976593530452027,0.0005407497629947904,0.027665305819671207,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.06101279822173584,-0.007649893872785809,0.004552665771561357,True
ortho,brow_apex_lateral_offset_r__horizon,ratio,frontal,roll,-0.6858771692194989,0.009545277054425812,0.009508954393435779,0.006521974721607049,0.009364492009695047,0.009126647647746155,0.009277128206604986,0.40777402564794624,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",1.9017908786871558,0.07989729694656561,-0.11028179092214996,True
ortho,nasal_dorsal_deviation__horizon,deg,frontal,yaw,0.0,0.7976939985442086,0.7908829548210008,0.7908829548210008,0.7651254591569288,0.7267136495450602,0.7510984399986814,21.801409486351815,0.5,dorsal depth projected into apparent lateral deviation; roll cancels against the interpupillary axis,1.5817659096420016,7.908829548210008,7.908829548210008,False
ortho,nasal_dorsal_deviation__horizon,deg,frontal,pitch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,dorsal depth projected into apparent lateral deviation; roll cancels against the interpupillary axis,0.0,0.0,0.0,False
ortho,nasal_dorsal_deviation__horizon,deg,frontal,roll,0.0,1.0,1.0,1.0,1.0,0.9999999999999997,1.0,29.999999999999993,0.01,dorsal depth projected into apparent lateral deviation; roll cancels against the interpupillary axis,100.0,10.0,10.0,False
ortho,margin_reflex_distance_1_l__horizon,mm,frontal,yaw,5.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"cos(pitch), first order",,0.0,0.0,False
ortho,margin_reflex_distance_1_l__horizon,mm,frontal,pitch,5.299999999999997,0.0007610603816508152,0.0015192246987792129,0.008051890903529823,0.0030153689607045884,0.0044658198738520526,0.00350583661406995,0.13397459621556157,0.001519224698779198,"cos(pitch), first order",1.0000000000000098,-0.015192246987792129,-0.015192246987792129,False
ortho,margin_reflex_distance_1_l__horizon,mm,frontal,roll,5.299999999999997,0.0007610603816508152,0.0015192246987792129,0.008051890903529823,0.0030153689607045884,0.004465819873852041,0.00350583661406995,0.13397459621556157,0.0,"cos(pitch), first order",,-0.015192246987792129,-0.015192246987792129,False
ortho,margin_reflex_distance_1_r__horizon,mm,frontal,yaw,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"cos(pitch), first order",,0.0,0.0,False
ortho,margin_reflex_distance_1_r__horizon,mm,frontal,pitch,5.5,0.0007610603816507416,0.001519224698779195,0.008355735843285573,0.003015368960704605,0.004465819873852052,0.003505836614069948,0.13397459621556154,0.001519224698779198,"cos(pitch), first order",0.9999999999999981,-0.01519224698779195,-0.01519224698779195,False
ortho,margin_reflex_distance_1_r__horizon,mm,frontal,roll,5.5,0.0007610603816508708,0.001519224698779195,0.008355735843285573,0.0030153689607045724,0.004465819873852052,0.0035058366140699477,0.13397459621556218,0.0,"cos(pitch), first order",,-0.01519224698779195,-0.01519224698779195,False
ortho,margin_reflex_distance_2_l__horizon,mm,frontal,yaw,5.300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"cos(pitch), first order",,0.0,0.0,False
ortho,margin_reflex_distance_2_l__horizon,mm,frontal,pitch,5.300000000000001,0.0007610603816509486,0.0015192246987792118,0.008051890903529823,0.0030153689607045524,0.00446581987385205,0.003505836614069956,0.1339745962155615,0.001519224698779198,"cos(pitch), first order",1.000000000000009,-0.015192246987792118,-0.015192246987792118,False
ortho,margin_reflex_distance_2_l__horizon,mm,frontal,roll,5.300000000000001,0.0007610603816509486,0.0015192246987791782,0.008051890903529646,0.0030153689607046027,0.004465819873852039,0.0035058366140699455,0.1339745962155615,0.0,"cos(pitch), first order",,-0.015192246987792118,-0.015192246987791447,False
ortho,margin_reflex_distance_2_r__horizon,mm,frontal,yaw,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"cos(pitch), first order",,0.0,0.0,False
ortho,margin_reflex_distance_2_r__horizon,mm,frontal,pitch,5.5,0.000761060381651,0.001519224698779195,0.008355735843285573,0.003015368960704573,0.004465819873852052,0.003505836614069958,0.13397459621556154,0.001519224698779198,"cos(pitch), first order",0.9999999999999981,-0.01519224698779195,-0.01519224698779195,False
ortho,margin_reflex_distance_2_r__horizon,mm,frontal,roll,5.5,0.0007610603816509354,0.001519224698779195,0.008355735843285573,0.003015368960704589,0.004465819873852041,0.0035058366140699525,0.13397459621556154,0.0,"cos(pitch), first order",,-0.01519224698779195,-0.01519224698779195,False
ortho,cupids_bow_peak_height_l__horizon,mm,frontal,yaw,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"cos(pitch), first order",,0.0,0.0,False
ortho,cupids_bow_peak_height_l__horizon,mm,frontal,pitch,1.5,0.023241531399375504,0.023153090355590676,0.03472963553338602,0.022801342888377957,0.022222222222222223,0.022588623177770325,0.800641262882228,0.001519224698779198,"cos(pitch), first order",15.24006973701506,0.216338656568117,-0.24672315054369656,True
ortho,cupids_bow_peak_height_l__horizon,mm,frontal,roll,1.5,0.06391421134828287,0.06367099847787425,0.09550649771681137,0.06270369294303937,0.061111111111111116,0.06211871373886846,1.9673079295488947,0.0,"cos(pitch), first order",,-0.6519022317665323,0.6215177377909527,False
ortho,cupids_bow_peak_height_r__horizon,mm,frontal,yaw,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"cos(pitch), first order",,0.0,0.0,False
ortho,cupids_bow_peak_height_r__horizon,mm,frontal,pitch,1.5,0.023241531399375504,0.023153090355590676,0.03472963553338602,0.022801342888377957,0.022222222222222223,0.022588623177770325,0.800641262882228,0.001519224698779198,"cos(pitch), first order",15.24006973701506,0.216338656568117,-0.24672315054369656,True
ortho,cupids_bow_peak_height_r__horizon,mm,frontal,roll,1.5,0.06391421134828287,0.06367099847787425,0.09550649771681137,0.06270369294303937,0.061111111111111116,0.06211871373886846,1.9673079295488947,0.0,"cos(pitch), first order",,0.6215177377909527,-0.6519022317665323,False
